40.1252,40.7439,41.9857,42.2003,42.6661
39.7063,39.2548,38.8427,38.7597,38.786
41.0169,41.5663,41.2743,40.9146,41.334
43.6362,43.7497,44.3316,44.0099,44.3405
44.9163,44.9444,44.9239,45.0416,45.0895
45.6898,43.4011,41.9965,41.4806,41.3097
44.036,43.2758,42.234,41.1559,40.4762
44.7296,44.7326,44.9913,44.8417,45.112
