160.779,164.607,168.182,169.288,171.376
159.815,158.561,157.289,156.583,156.534
165.282,167.854,166.07,156.355,161.139
177.66,177.619,179.895,177.609,179.197
174.97,174.7,174.348,173.842,173.588
182.514,172.739,166.702,164.342,163.791
179.93,176.384,171.141,165.368,161.991
179.07,178.971,179.417,179.11,178.863
