17.1824,17.3015,17.8452,17.9395,18.1618
13.7534,12.7991,15.9555,14.8125,13.2544
17.515,17.7581,17.6455,17.4785,17.6777
18.505,18.5558,18.866,18.7466,19.0181
19.5321,19.6282,19.5537,19.5081,19.4932
19.5977,18.6969,18.08,17.8952,17.8553
19.0978,18.7456,18.3639,17.9519,17.6808
19.4655,19.4747,19.5802,19.5065,19.593
