0.204124,0.204335,0.202382,0.201794,0.202127
0.312022,0.310029,0.312596,0.313022,0.310276
0.256489,0.255726,0.253872,0.25706,0.253874
0.241055,0.239415,0.241096,0.239558,0.239415
0.2425,0.239212,0.238788,0.237009,0.239317
0.298422,0.299922,0.305267,0.302586,0.301809
0.223702,0.223236,0.222403,0.225302,0.224799
0.271492,0.270543,0.269753,0.270452,0.271369
