10.0765,10.0355,10.3207,10.3755,10.4552
9.99903,9.92605,9.85955,9.85695,9.58426
10.1955,10.3416,10.2739,10.2678,10.2467
10.7565,10.8212,10.9831,10.8997,11.0048
11.1681,11.2128,11.1877,11.2248,11.2235
11.477,10.9541,10.6183,10.4797,10.4687
11.0419,10.8745,10.6491,10.3811,10.2485
11.1694,11.1532,11.1977,11.1425,11.1344
