4,4,4,5,5
293,495,578,611,631
785,798,801,810,814
893,961,979,997,1009
1228,1412,1584,1747,1904
2062,2185,2220,2234,2246
2583,2884,3148,3306,3420
3599,3766,3853,3896,3913
