40,42,43,44,47
320,531,676,758,796
929,995,1007,1017,1020
1131,1193,1209,1217,1223
1460,1661,1860,2031,2186
2306,2375,2408,2429,2450
2861,3233,3537,3704,3798
3961,4077,4143,4174,4195
