9.81922,9.81061,10.0989,10.0893,10.2477
7.90637,7.318,9.14036,8.49189,7.66968
9.93107,10.0558,10.0183,9.94389,10.065
10.3722,10.4486,10.6389,10.584,10.7213
10.9431,11.011,10.9365,10.9059,10.9401
11.0316,10.6124,10.3685,10.2435,10.2026
10.7476,10.6221,10.4624,10.2289,10.0641
10.8118,10.7948,10.8703,10.7668,10.8629
